"id","sid","default_state","default_city","default_type","zip_code"
33731,50,"TN","NASHVILLE","UNIQUE","37236"
33732,50,"TN","NASHVILLE","STANDARD","37238"
33733,50,"TN","NASHVILLE","UNIQUE","37240"
33734,50,"TN","NASHVILLE","UNIQUE","37241"
33735,50,"TN","NASHVILLE","UNIQUE","37242"
33736,50,"TN","NASHVILLE","UNIQUE","37243"
33737,50,"TN","NASHVILLE","PO BOX","37244"
33738,50,"TN","NASHVILLE","UNIQUE","37246"
33739,50,"TN","NASHVILLE","UNIQUE","37250"
33740,50,"TN","NEW JOHNSONVILLE","STANDARD","37134"
33741,50,"TN","NEW MARKET","STANDARD","37820"
33742,50,"TN","NEW TAZEWELL","PO BOX","37824"
33743,50,"TN","NEW TAZEWELL","STANDARD","37825"
33744,50,"TN","NEWBERN","STANDARD","38059"
33745,50,"TN","NEWCOMB","STANDARD","37819"
33746,50,"TN","NEWPORT","STANDARD","37821"
33747,50,"TN","NEWPORT","PO BOX","37822"
33748,50,"TN","NIOTA","STANDARD","37826"
33749,50,"TN","NOLENSVILLE","STANDARD","37135"
33750,50,"TN","NORENE","PO BOX","37136"
33751,50,"TN","NORMANDY","STANDARD","37360"
33752,50,"TN","NORRIS","PO BOX","37828"
33753,50,"TN","NUNNELLY","STANDARD","37137"
33754,50,"TN","OAK RIDGE","STANDARD","37830"
33755,50,"TN","OAK RIDGE","PO BOX","37831"
33756,50,"TN","OAKDALE","STANDARD","37829"
33757,50,"TN","OAKFIELD","STANDARD","38362"
33758,50,"TN","OAKLAND","STANDARD","38060"
33759,50,"TN","OBION","STANDARD","38240"
33760,50,"TN","OCOEE","STANDARD","37361"
33761,50,"TN","OLD FORT","STANDARD","37362"
33762,50,"TN","OLD HICKORY","STANDARD","37138"
33763,50,"TN","OLIVEHILL","STANDARD","38475"
33764,50,"TN","OLIVER SPRINGS","STANDARD","37840"
33765,50,"TN","ONEIDA","STANDARD","37841"
33766,50,"TN","ONLY","STANDARD","37140"
33767,50,"TN","OOLTEWAH","STANDARD","37363"
33768,50,"TN","ORLINDA","STANDARD","37141"
33769,50,"TN","PALL MALL","STANDARD","38577"
33770,50,"TN","PALMER","STANDARD","37365"
33771,50,"TN","PALMERSVILLE","STANDARD","38241"
33772,50,"TN","PALMYRA","STANDARD","37142"
33773,50,"TN","PARIS","STANDARD","38242"
33774,50,"TN","PARROTTSVILLE","STANDARD","37843"
33775,50,"TN","PARSONS","STANDARD","38363"
33776,50,"TN","PEGRAM","STANDARD","37143"
33777,50,"TN","PELHAM","STANDARD","37366"
33778,50,"TN","PETERSBURG","STANDARD","37144"
33779,50,"TN","PETROS","PO BOX","37845"
33780,50,"TN","PHILADELPHIA","STANDARD","37846"
33781,50,"TN","PICKWICK DAM","PO BOX","38365"
33782,50,"TN","PIGEON FORGE","STANDARD","37863"
33783,50,"TN","PIGEON FORGE","PO BOX","37868"
33784,50,"TN","PIKEVILLE","STANDARD","37367"
33785,50,"TN","PINEY FLATS","STANDARD","37686"
33786,50,"TN","PINEY FLATS","UNIQUE","37699"
33787,50,"TN","PINSON","STANDARD","38366"
33788,50,"TN","PIONEER","STANDARD","37847"
33789,50,"TN","PLEASANT HILL","PO BOX","38578"
33790,50,"TN","PLEASANT SHADE","STANDARD","37145"
33791,50,"TN","PLEASANT VIEW","STANDARD","37146"
33792,50,"TN","POCAHONTAS","STANDARD","38061"
33793,50,"TN","PORTLAND","STANDARD","37148"
33794,50,"TN","POWDER SPRINGS","STANDARD","37848"
33795,50,"TN","POWELL","STANDARD","37849"
33796,50,"TN","PRIMM SPRINGS","STANDARD","38476"
33797,50,"TN","PROSPECT","STANDARD","38477"
33798,50,"TN","PRUDEN","PO BOX","37851"
33799,50,"TN","PULASKI","STANDARD","38478"
33800,50,"TN","PURYEAR","STANDARD","38251"
33801,50,"TN","QUEBECK","STANDARD","38579"
33802,50,"TN","RAMER","STANDARD","38367"
33803,50,"TN","READYVILLE","STANDARD","37149"
33804,50,"TN","REAGAN","STANDARD","38368"
33805,50,"TN","RED BOILING SPRINGS","STANDARD","37150"
33806,50,"TN","RELIANCE","STANDARD","37369"
33807,50,"TN","RICEVILLE","STANDARD","37370"
33808,50,"TN","RICKMAN","STANDARD","38580"
33809,50,"TN","RIDDLETON","STANDARD","37151"
33810,50,"TN","RIDGELY","STANDARD","38080"
33811,50,"TN","RIDGETOP","PO BOX","37152"
33812,50,"TN","RIPLEY","STANDARD","38063"
33813,50,"TN","RIVES","STANDARD","38253"
33814,50,"TN","ROAN MOUNTAIN","STANDARD","37687"
33815,50,"TN","ROBBINS","STANDARD","37852"
33816,50,"TN","ROCK ISLAND","STANDARD","38581"
33817,50,"TN","ROCKFORD","STANDARD","37853"
33818,50,"TN","ROCKVALE","STANDARD","37153"
33819,50,"TN","ROCKWOOD","STANDARD","37854"
33820,50,"TN","ROCKY TOP","STANDARD","37769"
33821,50,"TN","ROGERSVILLE","STANDARD","37857"
33822,50,"TN","ROSSVILLE","STANDARD","38066"
33823,50,"TN","RUGBY","PO BOX","37733"
33824,50,"TN","RUSSELLVILLE","STANDARD","37860"
33825,50,"TN","RUTHERFORD","STANDARD","38369"
33826,50,"TN","RUTLEDGE","STANDARD","37861"
33827,50,"TN","SAINT JOSEPH","STANDARD","38481"
33828,50,"TN","SALE CREEK","STANDARD","37373"
33829,50,"TN","SALTILLO","STANDARD","38370"
33830,50,"TN","SAMBURG","PO BOX","38254"
33831,50,"TN","SANTA FE","STANDARD","38482"
33832,50,"TN","SARDIS","STANDARD","38371"
33833,50,"TN","SAULSBURY","STANDARD","38067"
33834,50,"TN","SAVANNAH","STANDARD","38372"
33835,50,"TN","SCOTTS HILL","STANDARD","38374"
33836,50,"TN","SELMER","STANDARD","38375"
33837,50,"TN","SEQUATCHIE","STANDARD","37374"
33838,50,"TN","SEVIERVILLE","STANDARD","37862"
33839,50,"TN","SEVIERVILLE","PO BOX","37864"
33840,50,"TN","SEVIERVILLE","STANDARD","37876"
33841,50,"TN","SEWANEE","STANDARD","37375"
33842,50,"TN","SEWANEE","UNIQUE","37383"
33843,50,"TN","SEYMOUR","STANDARD","37865"
33844,50,"TN","SHADY VALLEY","STANDARD","37688"
33845,50,"TN","SHARON","STANDARD","38255"
33846,50,"TN","SHARPS CHAPEL","STANDARD","37866"
33847,50,"TN","SHAWANEE","PO BOX","37867"
33848,50,"TN","SHELBYVILLE","STANDARD","37160"
33849,50,"TN","SHELBYVILLE","UNIQUE","37161"
33850,50,"TN","SHELBYVILLE","PO BOX","37162"
33851,50,"TN","SHERWOOD","STANDARD","37376"
33852,50,"TN","SHILOH","STANDARD","38376"
33853,50,"TN","SIGNAL MOUNTAIN","STANDARD","37377"
33854,50,"TN","SILERTON","PO BOX","38377"
33855,50,"TN","SILVER POINT","STANDARD","38582"
33856,50,"TN","SLAYDEN","PO BOX","37165"
33857,50,"TN","SMARTT","PO BOX","37378"
33858,50,"TN","SMITHVILLE","STANDARD","37166"
33859,50,"TN","SMYRNA","STANDARD","37167"
33860,50,"TN","SNEEDVILLE","STANDARD","37869"
33861,50,"TN","SODDY DAISY","STANDARD","37379"
33862,50,"TN","SODDY DAISY","PO BOX","37384"
33863,50,"TN","SOMERVILLE","STANDARD","38068"
33864,50,"TN","SOUTH FULTON","STANDARD","38257"
33865,50,"TN","SOUTH PITTSBURG","STANDARD","37380"
33866,50,"TN","SOUTHSIDE","STANDARD","37171"
33867,50,"TN","SPARTA","STANDARD","38583"
33868,50,"TN","SPEEDWELL","STANDARD","37870"
33869,50,"TN","SPENCER","STANDARD","38585"
33870,50,"TN","SPRING CITY","STANDARD","37381"
33871,50,"TN","SPRING CREEK","PO BOX","38378"
33872,50,"TN","SPRING HILL","STANDARD","37174"
33873,50,"TN","SPRINGFIELD","STANDARD","37172"
33874,50,"TN","SPRINGVILLE","STANDARD","38256"
33875,50,"TN","STANTON","STANDARD","38069"
33876,50,"TN","STANTONVILLE","STANDARD","38379"
33877,50,"TN","STEWART","STANDARD","37175"
33878,50,"TN","STRAWBERRY PLAINS","STANDARD","37871"
33879,50,"TN","SUGAR TREE","STANDARD","38380"
33880,50,"TN","SUMMERTOWN","STANDARD","38483"
33881,50,"TN","SUMMITVILLE","PO BOX","37382"
33882,50,"TN","SUNBRIGHT","STANDARD","37872"
33883,50,"TN","SURGOINSVILLE","STANDARD","37873"
33884,50,"TN","SWEETWATER","STANDARD","37874"
33885,50,"TN","TAFT","STANDARD","38488"
33886,50,"TN","TALBOTT","STANDARD","37877"
33887,50,"TN","TALLASSEE","STANDARD","37878"
33888,50,"TN","TAZEWELL","STANDARD","37879"
33889,50,"TN","TELFORD","STANDARD","37690"
33890,50,"TN","TELLICO PLAINS","STANDARD","37385"
33891,50,"TN","TEN MILE","STANDARD","37880"
33892,50,"TN","TENNESSEE RIDGE","STANDARD","37178"
33893,50,"TN","THOMPSONS STATION","STANDARD","37179"
33894,50,"TN","THORN HILL","STANDARD","37881"
33895,50,"TN","TIGRETT","PO BOX","38070"
33896,50,"TN","TIPTON","PO BOX","38071"
33897,50,"TN","TIPTONVILLE","STANDARD","38079"
33898,50,"TN","TOONE","STANDARD","38381"
33899,50,"TN","TOWNSEND","STANDARD","37882"
33900,50,"TN","TRACY CITY","STANDARD","37387"
33901,50,"TN","TRADE","STANDARD","37691"
33902,50,"TN","TRENTON","STANDARD","38382"
33903,50,"TN","TREZEVANT","STANDARD","38258"
33904,50,"TN","TRIMBLE","STANDARD","38259"
33905,50,"TN","TROY","STANDARD","38260"
33906,50,"TN","TULLAHOMA","STANDARD","37388"
33907,50,"TN","TURTLETOWN","STANDARD","37391"
33908,50,"TN","UNICOI","STANDARD","37692"
33909,50,"TN","UNION CITY","STANDARD","38261"
33910,50,"TN","UNION CITY","PO BOX","38281"
33911,50,"TN","UNIONVILLE","STANDARD","37180"
33912,50,"TN","VANLEER","STANDARD","37181"
33913,50,"TN","VIOLA","PO BOX","37394"
33914,50,"TN","VONORE","STANDARD","37885"
33915,50,"TN","WALLAND","STANDARD","37886"
33916,50,"TN","WALLING","STANDARD","38587"
33917,50,"TN","WARTBURG","STANDARD","37887"
33918,50,"TN","WARTRACE","STANDARD","37183"
33919,50,"TN","WASHBURN","STANDARD","37888"
33920,50,"TN","WATAUGA","STANDARD","37694"
33921,50,"TN","WATERTOWN","STANDARD","37184"
33922,50,"TN","WAVERLY","STANDARD","37185"
33923,50,"TN","WAYNESBORO","STANDARD","38485"
33924,50,"TN","WESTMORELAND","STANDARD","37186"
33925,50,"TN","WESTPOINT","STANDARD","38486"
33926,50,"TN","WESTPORT","STANDARD","38387"
33927,50,"TN","WHITE BLUFF","STANDARD","37187"
33928,50,"TN","WHITE HOUSE","STANDARD","37188"
33929,50,"TN","WHITE PINE","STANDARD","37890"
33930,50,"TN","WHITES CREEK","STANDARD","37189"
33931,50,"TN","WHITESBURG","STANDARD","37891"
33932,50,"TN","WHITESIDE","STANDARD","37396"
33933,50,"TN","WHITEVILLE","STANDARD","38075"
33934,50,"TN","WHITLEYVILLE","STANDARD","38588"
33935,50,"TN","WHITWELL","STANDARD","37397"
33936,50,"TN","WILDER","STANDARD","38589"
33937,50,"TN","WILDERSVILLE","STANDARD","38388"
33938,50,"TN","WILLIAMSPORT","STANDARD","38487"
33939,50,"TN","WILLISTON","STANDARD","38076"
33940,50,"TN","WINCHESTER","STANDARD","37398"
33941,50,"TN","WINFIELD","STANDARD","37892"
33942,50,"TN","WOODBURY","STANDARD","37190"
33943,50,"TN","WOODLAND MILLS","PO BOX","38271"
33944,50,"TN","WOODLAWN","STANDARD","37191"
33945,50,"TN","WYNNBURG","PO BOX","38077"
33946,50,"TN","YORKVILLE","PO BOX","38389"
33947,50,"TN","YUMA","STANDARD","38390"
33948,51,"TX","ABBOTT","STANDARD","76621"
33949,51,"TX","ABERNATHY","STANDARD","79311"
33950,51,"TX","ABILENE","STANDARD","79601"
33951,51,"TX","ABILENE","STANDARD","79602"
33952,51,"TX","ABILENE","STANDARD","79603"
33953,51,"TX","ABILENE","PO BOX","79604"
33954,51,"TX","ABILENE","STANDARD","79605"
33955,51,"TX","ABILENE","STANDARD","79606"
33956,51,"TX","ABILENE","PO BOX","79608"
33957,51,"TX","ABILENE","UNIQUE","79697"
33958,51,"TX","ABILENE","UNIQUE","79698"
33959,51,"TX","ABILENE","UNIQUE","79699"
33960,51,"TX","ACE","PO BOX","77326"
33961,51,"TX","ACKERLY","STANDARD","79713"
33962,51,"TX","ADDISON","STANDARD","75001"
33963,51,"TX","ADKINS","STANDARD","78101"
33964,51,"TX","ADRIAN","STANDARD","79001"
33965,51,"TX","AFTON","STANDARD","79220"
33966,51,"TX","AGUA DULCE","STANDARD","78330"
33967,51,"TX","AIKEN","PO BOX","79221"
33968,51,"TX","ALAMO","STANDARD","78516"
33969,51,"TX","ALANREED","PO BOX","79002"
33970,51,"TX","ALBA","STANDARD","75410"
33971,51,"TX","ALBANY","STANDARD","76430"
33972,51,"TX","ALEDO","STANDARD","76008"
33973,51,"TX","ALICE","STANDARD","78332"
33974,51,"TX","ALICE","PO BOX","78333"
33975,51,"TX","ALIEF","PO BOX","77411"
33976,51,"TX","ALLEN","STANDARD","75002"
33977,51,"TX","ALLEN","STANDARD","75013"
33978,51,"TX","ALLEYTON","STANDARD","78935"
33979,51,"TX","ALLISON","PO BOX","79003"
33980,51,"TX","ALPINE","STANDARD","79830"
33981,51,"TX","ALPINE","PO BOX","79831"
33982,51,"TX","ALPINE","UNIQUE","79832"
33983,51,"TX","ALTAIR","PO BOX","77412"
33984,51,"TX","ALTO","STANDARD","75925"
33985,51,"TX","ALVARADO","STANDARD","76009"
33986,51,"TX","ALVIN","STANDARD","77511"
33987,51,"TX","ALVIN","PO BOX","77512"
33988,51,"TX","ALVORD","STANDARD","76225"
33989,51,"TX","AMARILLO","STANDARD","79101"
33990,51,"TX","AMARILLO","STANDARD","79102"
33991,51,"TX","AMARILLO","STANDARD","79103"
33992,51,"TX","AMARILLO","STANDARD","79104"
33993,51,"TX","AMARILLO","PO BOX","79105"
33994,51,"TX","AMARILLO","STANDARD","79106"
33995,51,"TX","AMARILLO","STANDARD","79107"
33996,51,"TX","AMARILLO","STANDARD","79108"
33997,51,"TX","AMARILLO","STANDARD","79109"
33998,51,"TX","AMARILLO","STANDARD","79110"
33999,51,"TX","AMARILLO","STANDARD","79111"
34000,51,"TX","AMARILLO","PO BOX","79114"
34001,51,"TX","AMARILLO","PO BOX","79116"
34002,51,"TX","AMARILLO","PO BOX","79117"
34003,51,"TX","AMARILLO","STANDARD","79118"
34004,51,"TX","AMARILLO","STANDARD","79119"
34005,51,"TX","AMARILLO","PO BOX","79120"
34006,51,"TX","AMARILLO","STANDARD","79121"
34007,51,"TX","AMARILLO","STANDARD","79124"
34008,51,"TX","AMARILLO","PO BOX","79159"
34009,51,"TX","AMARILLO","UNIQUE","79166"
34010,51,"TX","AMARILLO","UNIQUE","79168"
34011,51,"TX","AMARILLO","UNIQUE","79172"
34012,51,"TX","AMARILLO","UNIQUE","79174"
34013,51,"TX","AMARILLO","UNIQUE","79178"
34014,51,"TX","AMARILLO","UNIQUE","79185"
34015,51,"TX","AMARILLO","PO BOX","79189"
34016,51,"TX","AMHERST","STANDARD","79312"
34017,51,"TX","ANAHUAC","STANDARD","77514"
34018,51,"TX","ANDERSON","STANDARD","77830"
34019,51,"TX","ANDREWS","STANDARD","79714"
34020,51,"TX","ANGLETON","STANDARD","77515"
34021,51,"TX","ANGLETON","PO BOX","77516"
34022,51,"TX","ANNA","STANDARD","75409"
34023,51,"TX","ANNONA","STANDARD","75550"
34024,51,"TX","ANSON","STANDARD","79501"
34025,51,"TX","ANTHONY","STANDARD","79821"
34026,51,"TX","ANTON","STANDARD","79313"
34027,51,"TX","APPLE SPRINGS","STANDARD","75926"
34028,51,"TX","AQUILLA","STANDARD","76622"
34029,51,"TX","ARANSAS PASS","PO BOX","78335"
34030,51,"TX","ARANSAS PASS","STANDARD","78336"
34031,51,"TX","ARCHER CITY","PO BOX","76351"
34032,51,"TX","ARGYLE","STANDARD","76226"
34033,51,"TX","ARLINGTON","STANDARD","76001"
34034,51,"TX","ARLINGTON","STANDARD","76002"
34035,51,"TX","ARLINGTON","PO BOX","76003"
34036,51,"TX","ARLINGTON","PO BOX","76004"
34037,51,"TX","ARLINGTON","STANDARD","76005"
34038,51,"TX","ARLINGTON","STANDARD","76006"
34039,51,"TX","ARLINGTON","PO BOX","76007"
34040,51,"TX","ARLINGTON","STANDARD","76010"
34041,51,"TX","ARLINGTON","STANDARD","76011"
34042,51,"TX","ARLINGTON","STANDARD","76012"
34043,51,"TX","ARLINGTON","STANDARD","76013"
34044,51,"TX","ARLINGTON","STANDARD","76014"
34045,51,"TX","ARLINGTON","STANDARD","76015"
34046,51,"TX","ARLINGTON","STANDARD","76016"
34047,51,"TX","ARLINGTON","STANDARD","76017"
34048,51,"TX","ARLINGTON","STANDARD","76018"
34049,51,"TX","ARLINGTON","UNIQUE","76019"
34050,51,"TX","ARLINGTON","PO BOX","76094"
34051,51,"TX","ARLINGTON","PO BOX","76096"
34052,51,"TX","ARMSTRONG","PO BOX","78338"
34053,51,"TX","ARP","STANDARD","75750"
34054,51,"TX","ART","STANDARD","76820"
34055,51,"TX","ARTESIA WELLS","PO BOX","78001"
34056,51,"TX","ARTHUR CITY","STANDARD","75411"
34057,51,"TX","ASHERTON","STANDARD","78827"
34058,51,"TX","ASPERMONT","STANDARD","79502"
34059,51,"TX","ATASCOSA","STANDARD","78002"
34060,51,"TX","ATHENS","STANDARD","75751"
34061,51,"TX","ATHENS","STANDARD","75752"
34062,51,"TX","ATLANTA","STANDARD","75551"
34063,51,"TX","AUBREY","STANDARD","76227"
34064,51,"TX","AUSTIN","UNIQUE","73301"
34065,51,"TX","AUSTIN","UNIQUE","73344"
34066,51,"TX","AUSTIN","STANDARD","78701"
34067,51,"TX","AUSTIN","STANDARD","78702"
34068,51,"TX","AUSTIN","STANDARD","78703"
34069,51,"TX","AUSTIN","STANDARD","78704"
34070,51,"TX","AUSTIN","STANDARD","78705"
34071,51,"TX","AUSTIN","PO BOX","78708"
34072,51,"TX","AUSTIN","PO BOX","78709"
34073,51,"TX","AUSTIN","STANDARD","78710"
34074,51,"TX","AUSTIN","PO BOX","78711"
34075,51,"TX","AUSTIN","STANDARD","78712"
34076,51,"TX","AUSTIN","PO BOX","78713"
34077,51,"TX","AUSTIN","PO BOX","78714"
34078,51,"TX","AUSTIN","PO BOX","78715"
34079,51,"TX","AUSTIN","PO BOX","78716"
34080,51,"TX","AUSTIN","STANDARD","78717"
34081,51,"TX","AUSTIN","PO BOX","78718"
34082,51,"TX","AUSTIN","STANDARD","78719"
34083,51,"TX","AUSTIN","PO BOX","78720"
34084,51,"TX","AUSTIN","STANDARD","78721"
34085,51,"TX","AUSTIN","STANDARD","78722"
34086,51,"TX","AUSTIN","STANDARD","78723"
34087,51,"TX","AUSTIN","STANDARD","78724"
34088,51,"TX","AUSTIN","STANDARD","78725"
34089,51,"TX","AUSTIN","STANDARD","78726"
34090,51,"TX","AUSTIN","STANDARD","78727"
34091,51,"TX","AUSTIN","STANDARD","78728"
34092,51,"TX","AUSTIN","STANDARD","78729"
34093,51,"TX","AUSTIN","STANDARD","78730"
34094,51,"TX","AUSTIN","STANDARD","78731"
34095,51,"TX","AUSTIN","STANDARD","78732"
34096,51,"TX","AUSTIN","STANDARD","78733"
34097,51,"TX","AUSTIN","STANDARD","78734"
34098,51,"TX","AUSTIN","STANDARD","78735"
34099,51,"TX","AUSTIN","STANDARD","78736"
34100,51,"TX","AUSTIN","STANDARD","78737"
34101,51,"TX","AUSTIN","STANDARD","78738"
34102,51,"TX","AUSTIN","STANDARD","78739"
34103,51,"TX","AUSTIN","STANDARD","78741"
34104,51,"TX","AUSTIN","STANDARD","78742"
34105,51,"TX","AUSTIN","STANDARD","78744"
34106,51,"TX","AUSTIN","STANDARD","78745"
34107,51,"TX","AUSTIN","STANDARD","78746"
34108,51,"TX","AUSTIN","STANDARD","78747"
34109,51,"TX","AUSTIN","STANDARD","78748"
34110,51,"TX","AUSTIN","STANDARD","78749"
34111,51,"TX","AUSTIN","STANDARD","78750"
34112,51,"TX","AUSTIN","STANDARD","78751"
34113,51,"TX","AUSTIN","STANDARD","78752"
34114,51,"TX","AUSTIN","STANDARD","78753"
34115,51,"TX","AUSTIN","STANDARD","78754"
34116,51,"TX","AUSTIN","PO BOX","78755"
34117,51,"TX","AUSTIN","STANDARD","78756"
34118,51,"TX","AUSTIN","STANDARD","78757"
34119,51,"TX","AUSTIN","STANDARD","78758"
34120,51,"TX","AUSTIN","STANDARD","78759"
34121,51,"TX","AUSTIN","PO BOX","78760"
34122,51,"TX","AUSTIN","PO BOX","78761"
34123,51,"TX","AUSTIN","PO BOX","78762"
34124,51,"TX","AUSTIN","PO BOX","78763"
34125,51,"TX","AUSTIN","PO BOX","78764"
34126,51,"TX","AUSTIN","PO BOX","78765"
34127,51,"TX","AUSTIN","PO BOX","78766"
34128,51,"TX","AUSTIN","PO BOX","78767"
34129,51,"TX","AUSTIN","PO BOX","78768"
34130,51,"TX","AUSTIN","UNIQUE","78772"
34131,51,"TX","AUSTIN","UNIQUE","78773"
34132,51,"TX","AUSTIN","UNIQUE","78774"
34133,51,"TX","AUSTIN","UNIQUE","78778"
34134,51,"TX","AUSTIN","UNIQUE","78779"
34135,51,"TX","AUSTIN","UNIQUE","78783"
34136,51,"TX","AUSTIN","STANDARD","78799"
34137,51,"TX","AUSTWELL","PO BOX","77950"
34138,51,"TX","AVALON","PO BOX","76623"
34139,51,"TX","AVERY","STANDARD","75554"
34140,51,"TX","AVINGER","STANDARD","75630"
34141,51,"TX","AVOCA","STANDARD","79503"
34142,51,"TX","AXTELL","STANDARD","76624"
34143,51,"TX","AZLE","STANDARD","76020"
34144,51,"TX","AZLE","PO BOX","76098"
34145,51,"TX","BACLIFF","STANDARD","77518"
34146,51,"TX","BAGWELL","STANDARD","75412"
34147,51,"TX","BAILEY","PO BOX","75413"
34148,51,"TX","BAIRD","STANDARD","79504"
34149,51,"TX","BALCH SPRINGS","STANDARD","75180"
34150,51,"TX","BALLINGER","STANDARD","76821"
34151,51,"TX","BALMORHEA","STANDARD","79718"
34152,51,"TX","BANDERA","STANDARD","78003"
34153,51,"TX","BANGS","STANDARD","76823"
34154,51,"TX","BANQUETE","PO BOX","78339"
34155,51,"TX","BARDWELL","PO BOX","75101"
34156,51,"TX","BARKER","PO BOX","77413"
34157,51,"TX","BARKSDALE","STANDARD","78828"
34158,51,"TX","BARNHART","PO BOX","76930"
34159,51,"TX","BARRY","STANDARD","75102"
34160,51,"TX","BARSTOW","PO BOX","79719"
34161,51,"TX","BARTLETT","STANDARD","76511"
34162,51,"TX","BASTROP","STANDARD","78602"
34163,51,"TX","BATESVILLE","STANDARD","78829"
34164,51,"TX","BATSON","STANDARD","77519"
34165,51,"TX","BAY CITY","PO BOX","77404"
34166,51,"TX","BAY CITY","STANDARD","77414"
34167,51,"TX","BAYSIDE","STANDARD","78340"
34168,51,"TX","BAYTOWN","STANDARD","77520"
34169,51,"TX","BAYTOWN","STANDARD","77521"
34170,51,"TX","BAYTOWN","PO BOX","77522"
34171,51,"TX","BAYTOWN","STANDARD","77523"
34172,51,"TX","BEASLEY","STANDARD","77417"
34173,51,"TX","BEAUMONT","STANDARD","77701"
34174,51,"TX","BEAUMONT","STANDARD","77702"
34175,51,"TX","BEAUMONT","STANDARD","77703"
34176,51,"TX","BEAUMONT","PO BOX","77704"
34177,51,"TX","BEAUMONT","STANDARD","77705"
34178,51,"TX","BEAUMONT","STANDARD","77706"
34179,51,"TX","BEAUMONT","STANDARD","77707"
34180,51,"TX","BEAUMONT","STANDARD","77708"
34181,51,"TX","BEAUMONT","PO BOX","77710"
34182,51,"TX","BEAUMONT","STANDARD","77713"
34183,51,"TX","BEAUMONT","PO BOX","77720"
34184,51,"TX","BEAUMONT","PO BOX","77725"
34185,51,"TX","BEAUMONT","PO BOX","77726"
34186,51,"TX","BECKVILLE","STANDARD","75631"
34187,51,"TX","BEDFORD","STANDARD","76021"
34188,51,"TX","BEDFORD","STANDARD","76022"
34189,51,"TX","BEDFORD","PO BOX","76095"
34190,51,"TX","BEDIAS","STANDARD","77831"
34191,51,"TX","BEEVILLE","STANDARD","78102"
34192,51,"TX","BEEVILLE","PO BOX","78104"
34193,51,"TX","BELLAIRE","STANDARD","77401"
34194,51,"TX","BELLAIRE","PO BOX","77402"
34195,51,"TX","BELLEVUE","STANDARD","76228"
34196,51,"TX","BELLS","STANDARD","75414"
34197,51,"TX","BELLVILLE","STANDARD","77418"
34198,51,"TX","BELMONT","PO BOX","78604"
34199,51,"TX","BELTON","STANDARD","76513"
34200,51,"TX","BEN BOLT","PO BOX","78342"
34201,51,"TX","BEN FRANKLIN","STANDARD","75415"
34202,51,"TX","BEN WHEELER","STANDARD","75754"
34203,51,"TX","BENAVIDES","PO BOX","78341"
34204,51,"TX","BEND","PO BOX","76824"
34205,51,"TX","BENJAMIN","STANDARD","79505"
34206,51,"TX","BERCLAIR","PO BOX","78107"
34207,51,"TX","BERGHEIM","STANDARD","78004"
34208,51,"TX","BERTRAM","STANDARD","78605"
34209,51,"TX","BIG BEND NATIONAL PARK","PO BOX","79834"
34210,51,"TX","BIG LAKE","STANDARD","76932"
34211,51,"TX","BIG SANDY","STANDARD","75755"
34212,51,"TX","BIG SANDY","UNIQUE","75797"
34213,51,"TX","BIG SPRING","STANDARD","79720"
34214,51,"TX","BIG SPRING","PO BOX","79721"
34215,51,"TX","BIG WELLS","STANDARD","78830"
34216,51,"TX","BIGFOOT","STANDARD","78005"
34217,51,"TX","BISHOP","STANDARD","78343"
34218,51,"TX","BIVINS","STANDARD","75555"
34219,51,"TX","BLACKWELL","STANDARD","79506"
34220,51,"TX","BLANCO","STANDARD","78606"
34221,51,"TX","BLANKET","STANDARD","76432"
34222,51,"TX","BLEDSOE","PO BOX","79314"
34223,51,"TX","BLEIBLERVILLE","STANDARD","78931"
34224,51,"TX","BLESSING","PO BOX","77419"
34225,51,"TX","BLOOMBURG","STANDARD","75556"
34226,51,"TX","BLOOMING GROVE","STANDARD","76626"
34227,51,"TX","BLOOMINGTON","PO BOX","77951"
34228,51,"TX","BLOSSOM","STANDARD","75416"
34229,51,"TX","BLUE RIDGE","STANDARD","75424"
34230,51,"TX","BLUEGROVE","PO BOX","76352"
34231,51,"TX","BLUFF DALE","STANDARD","76433"
34232,51,"TX","BLUFFTON","STANDARD","78607"
34233,51,"TX","BLUM","STANDARD","76627"
34234,51,"TX","BOERNE","STANDARD","78006"
34235,51,"TX","BOERNE","STANDARD","78015"
34236,51,"TX","BOGATA","STANDARD","75417"
34237,51,"TX","BOLING","STANDARD","77420"
34238,51,"TX","BON WIER","STANDARD","75928"
34239,51,"TX","BONHAM","STANDARD","75418"
34240,51,"TX","BOOKER","STANDARD","79005"
34241,51,"TX","BORGER","STANDARD","79007"
34242,51,"TX","BORGER","PO BOX","79008"
34243,51,"TX","BOVINA","STANDARD","79009"
34244,51,"TX","BOWIE","STANDARD","76230"
34245,51,"TX","BOYD","STANDARD","76023"
34246,51,"TX","BOYS RANCH","PO BOX","79010"
34247,51,"TX","BRACKETTVILLE","STANDARD","78832"
34248,51,"TX","BRADY","STANDARD","76825"
34249,51,"TX","BRANDON","PO BOX","76628"
34250,51,"TX","BRASHEAR","STANDARD","75420"
34251,51,"TX","BRAZORIA","STANDARD","77422"
34252,51,"TX","BRECKENRIDGE","STANDARD","76424"
34253,51,"TX","BREMOND","STANDARD","76629"
34254,51,"TX","BRENHAM","STANDARD","77833"
34255,51,"TX","BRENHAM","PO BOX","77834"
