"id","zip_code","sid","default_state","default_city","default_type"
517,"01879",26,"MA","TYNGSBORO","STANDARD"
518,"01880",26,"MA","WAKEFIELD","STANDARD"
519,"01885",26,"MA","WEST BOXFORD","PO BOX"
520,"01886",26,"MA","WESTFORD","STANDARD"
521,"01887",26,"MA","WILMINGTON","STANDARD"
522,"01888",26,"MA","WOBURN","PO BOX"
523,"01889",26,"MA","NORTH READING","UNIQUE"
524,"01890",26,"MA","WINCHESTER","STANDARD"
525,"01899",26,"MA","ANDOVER","UNIQUE"
526,"01901",26,"MA","LYNN","STANDARD"
527,"01902",26,"MA","LYNN","STANDARD"
528,"01903",26,"MA","LYNN","PO BOX"
529,"01904",26,"MA","LYNN","STANDARD"
530,"01905",26,"MA","LYNN","STANDARD"
531,"01906",26,"MA","SAUGUS","STANDARD"
532,"01907",26,"MA","SWAMPSCOTT","STANDARD"
533,"01908",26,"MA","NAHANT","STANDARD"
534,"01910",26,"MA","LYNN","UNIQUE"
535,"01913",26,"MA","AMESBURY","STANDARD"
536,"01915",26,"MA","BEVERLY","STANDARD"
537,"01921",26,"MA","BOXFORD","STANDARD"
538,"01922",26,"MA","BYFIELD","STANDARD"
539,"01923",26,"MA","DANVERS","STANDARD"
540,"01929",26,"MA","ESSEX","STANDARD"
541,"01930",26,"MA","GLOUCESTER","STANDARD"
542,"01931",26,"MA","GLOUCESTER","PO BOX"
543,"01936",26,"MA","HAMILTON","PO BOX"
544,"01937",26,"MA","HATHORNE","PO BOX"
545,"01938",26,"MA","IPSWICH","STANDARD"
546,"01940",26,"MA","LYNNFIELD","STANDARD"
547,"01944",26,"MA","MANCHESTER","STANDARD"
548,"01945",26,"MA","MARBLEHEAD","STANDARD"
549,"01949",26,"MA","MIDDLETON","STANDARD"
550,"01950",26,"MA","NEWBURYPORT","STANDARD"
551,"01951",26,"MA","NEWBURY","STANDARD"
552,"01952",26,"MA","SALISBURY","STANDARD"
553,"01960",26,"MA","PEABODY","STANDARD"
554,"01961",26,"MA","PEABODY","PO BOX"
555,"01965",26,"MA","PRIDES CROSSING","PO BOX"
556,"01966",26,"MA","ROCKPORT","STANDARD"
557,"01969",26,"MA","ROWLEY","STANDARD"
558,"01970",26,"MA","SALEM","STANDARD"
559,"01971",26,"MA","SALEM","PO BOX"
560,"01982",26,"MA","SOUTH HAMILTON","STANDARD"
561,"01983",26,"MA","TOPSFIELD","STANDARD"
562,"01984",26,"MA","WENHAM","STANDARD"
563,"01985",26,"MA","WEST NEWBURY","STANDARD"
564,"02018",26,"MA","ACCORD","PO BOX"
565,"02019",26,"MA","BELLINGHAM","STANDARD"
566,"02020",26,"MA","BRANT ROCK","PO BOX"
567,"02021",26,"MA","CANTON","STANDARD"
568,"02025",26,"MA","COHASSET","STANDARD"
569,"02026",26,"MA","DEDHAM","STANDARD"
570,"02027",26,"MA","DEDHAM","PO BOX"
571,"02030",26,"MA","DOVER","STANDARD"
572,"02032",26,"MA","EAST WALPOLE","STANDARD"
573,"02035",26,"MA","FOXBORO","STANDARD"
574,"02038",26,"MA","FRANKLIN","STANDARD"
575,"02040",26,"MA","GREENBUSH","PO BOX"
576,"02041",26,"MA","GREEN HARBOR","PO BOX"
577,"02043",26,"MA","HINGHAM","STANDARD"
578,"02044",26,"MA","HINGHAM","UNIQUE"
579,"02045",26,"MA","HULL","STANDARD"
580,"02047",26,"MA","HUMAROCK","PO BOX"
581,"02048",26,"MA","MANSFIELD","STANDARD"
582,"02050",26,"MA","MARSHFIELD","STANDARD"
583,"02051",26,"MA","MARSHFIELD HILLS","PO BOX"
584,"02052",26,"MA","MEDFIELD","STANDARD"
585,"02053",26,"MA","MEDWAY","STANDARD"
586,"02054",26,"MA","MILLIS","STANDARD"
587,"02055",26,"MA","MINOT","PO BOX"
588,"02056",26,"MA","NORFOLK","STANDARD"
589,"02059",26,"MA","NORTH MARSHFIELD","PO BOX"
590,"02060",26,"MA","NORTH SCITUATE","PO BOX"
591,"02061",26,"MA","NORWELL","STANDARD"
592,"02062",26,"MA","NORWOOD","STANDARD"
593,"02065",26,"MA","OCEAN BLUFF","PO BOX"
594,"02066",26,"MA","SCITUATE","STANDARD"
595,"02067",26,"MA","SHARON","STANDARD"
596,"02070",26,"MA","SHELDONVILLE","PO BOX"
597,"02071",26,"MA","SOUTH WALPOLE","STANDARD"
598,"02072",26,"MA","STOUGHTON","STANDARD"
599,"02081",26,"MA","WALPOLE","STANDARD"
600,"02090",26,"MA","WESTWOOD","STANDARD"
601,"02093",26,"MA","WRENTHAM","STANDARD"
602,"02108",26,"MA","BOSTON","STANDARD"
603,"02109",26,"MA","BOSTON","STANDARD"
604,"02110",26,"MA","BOSTON","STANDARD"
605,"02111",26,"MA","BOSTON","STANDARD"
606,"02112",26,"MA","BOSTON","PO BOX"
607,"02113",26,"MA","BOSTON","STANDARD"
608,"02114",26,"MA","BOSTON","STANDARD"
609,"02115",26,"MA","BOSTON","STANDARD"
610,"02116",26,"MA","BOSTON","STANDARD"
611,"02117",26,"MA","BOSTON","PO BOX"
612,"02118",26,"MA","BOSTON","STANDARD"
613,"02119",26,"MA","ROXBURY","STANDARD"
614,"02120",26,"MA","ROXBURY CROSSING","STANDARD"
615,"02121",26,"MA","DORCHESTER","STANDARD"
616,"02122",26,"MA","DORCHESTER","STANDARD"
617,"02123",26,"MA","BOSTON","PO BOX"
618,"02124",26,"MA","DORCHESTER CENTER","STANDARD"
619,"02125",26,"MA","DORCHESTER","STANDARD"
620,"02126",26,"MA","MATTAPAN","STANDARD"
621,"02127",26,"MA","SOUTH BOSTON","STANDARD"
622,"02128",26,"MA","EAST BOSTON","STANDARD"
623,"02129",26,"MA","CHARLESTOWN","STANDARD"
624,"02130",26,"MA","JAMAICA PLAIN","STANDARD"
625,"02131",26,"MA","ROSLINDALE","STANDARD"
626,"02132",26,"MA","WEST ROXBURY","STANDARD"
627,"02133",26,"MA","BOSTON","STANDARD"
628,"02134",26,"MA","ALLSTON","STANDARD"
629,"02135",26,"MA","BRIGHTON","STANDARD"
630,"02136",26,"MA","HYDE PARK","STANDARD"
631,"02137",26,"MA","READVILLE","PO BOX"
632,"02138",26,"MA","CAMBRIDGE","STANDARD"
633,"02139",26,"MA","CAMBRIDGE","STANDARD"
634,"02140",26,"MA","CAMBRIDGE","STANDARD"
635,"02141",26,"MA","CAMBRIDGE","STANDARD"
636,"02142",26,"MA","CAMBRIDGE","STANDARD"
637,"02143",26,"MA","SOMERVILLE","STANDARD"
638,"02144",26,"MA","SOMERVILLE","STANDARD"
639,"02145",26,"MA","SOMERVILLE","STANDARD"
640,"02148",26,"MA","MALDEN","STANDARD"
641,"02149",26,"MA","EVERETT","STANDARD"
642,"02150",26,"MA","CHELSEA","STANDARD"
643,"02151",26,"MA","REVERE","STANDARD"
644,"02152",26,"MA","WINTHROP","STANDARD"
645,"02153",26,"MA","MEDFORD","PO BOX"
646,"02155",26,"MA","MEDFORD","STANDARD"
647,"02156",26,"MA","WEST MEDFORD","PO BOX"
648,"02163",26,"MA","BOSTON","STANDARD"
649,"02169",26,"MA","QUINCY","STANDARD"
650,"02170",26,"MA","QUINCY","STANDARD"
651,"02171",26,"MA","QUINCY","STANDARD"
652,"02176",26,"MA","MELROSE","STANDARD"
653,"02180",26,"MA","STONEHAM","STANDARD"
654,"02184",26,"MA","BRAINTREE","STANDARD"
655,"02185",26,"MA","BRAINTREE","PO BOX"
656,"02186",26,"MA","MILTON","STANDARD"
657,"02187",26,"MA","MILTON VILLAGE","PO BOX"
658,"02188",26,"MA","WEYMOUTH","STANDARD"
659,"02189",26,"MA","EAST WEYMOUTH","STANDARD"
660,"02190",26,"MA","SOUTH WEYMOUTH","STANDARD"
661,"02191",26,"MA","NORTH WEYMOUTH","STANDARD"
662,"02196",26,"MA","BOSTON","PO BOX"
663,"02199",26,"MA","BOSTON","STANDARD"
664,"02201",26,"MA","BOSTON","UNIQUE"
665,"02203",26,"MA","BOSTON","STANDARD"
666,"02204",26,"MA","BOSTON","UNIQUE"
667,"02205",26,"MA","BOSTON","PO BOX"
668,"02206",26,"MA","BOSTON","UNIQUE"
669,"02210",26,"MA","BOSTON","STANDARD"
670,"02211",26,"MA","BOSTON","UNIQUE"
671,"02212",26,"MA","BOSTON","UNIQUE"
672,"02215",26,"MA","BOSTON","STANDARD"
673,"02217",26,"MA","BOSTON","UNIQUE"
674,"02222",26,"MA","BOSTON","STANDARD"
675,"02238",26,"MA","CAMBRIDGE","PO BOX"
676,"02241",26,"MA","BOSTON","UNIQUE"
677,"02266",26,"MA","BOSTON","UNIQUE"
678,"02269",26,"MA","QUINCY","PO BOX"
679,"02283",26,"MA","BOSTON","PO BOX"
680,"02284",26,"MA","BOSTON","PO BOX"
681,"02293",26,"MA","BOSTON","UNIQUE"
682,"02297",26,"MA","BOSTON","UNIQUE"
683,"02298",26,"MA","BOSTON","PO BOX"
684,"02301",26,"MA","BROCKTON","STANDARD"
685,"02302",26,"MA","BROCKTON","STANDARD"
686,"02303",26,"MA","BROCKTON","PO BOX"
687,"02304",26,"MA","BROCKTON","PO BOX"
688,"02305",26,"MA","BROCKTON","PO BOX"
689,"02322",26,"MA","AVON","STANDARD"
690,"02324",26,"MA","BRIDGEWATER","STANDARD"
691,"02325",26,"MA","BRIDGEWATER","UNIQUE"
692,"02327",26,"MA","BRYANTVILLE","PO BOX"
693,"02330",26,"MA","CARVER","STANDARD"
694,"02331",26,"MA","DUXBURY","PO BOX"
695,"02332",26,"MA","DUXBURY","STANDARD"
696,"02333",26,"MA","EAST BRIDGEWATER","STANDARD"
697,"02334",26,"MA","EASTON","PO BOX"
698,"02337",26,"MA","ELMWOOD","PO BOX"
699,"02338",26,"MA","HALIFAX","STANDARD"
700,"02339",26,"MA","HANOVER","STANDARD"
701,"02341",26,"MA","HANSON","STANDARD"
702,"02343",26,"MA","HOLBROOK","STANDARD"
703,"02344",26,"MA","MIDDLEBORO","UNIQUE"
704,"02345",26,"MA","MANOMET","PO BOX"
705,"02346",26,"MA","MIDDLEBORO","STANDARD"
706,"02347",26,"MA","LAKEVILLE","STANDARD"
707,"02348",26,"MA","LAKEVILLE","UNIQUE"
708,"02349",26,"MA","MIDDLEBORO","UNIQUE"
709,"02350",26,"MA","MONPONSETT","PO BOX"
710,"02351",26,"MA","ABINGTON","STANDARD"
711,"02355",26,"MA","NORTH CARVER","PO BOX"
712,"02356",26,"MA","NORTH EASTON","STANDARD"
713,"02357",26,"MA","NORTH EASTON","UNIQUE"
714,"02358",26,"MA","NORTH PEMBROKE","PO BOX"
715,"02359",26,"MA","PEMBROKE","STANDARD"
716,"02360",26,"MA","PLYMOUTH","STANDARD"
717,"02361",26,"MA","PLYMOUTH","PO BOX"
718,"02362",26,"MA","PLYMOUTH","PO BOX"
719,"02364",26,"MA","KINGSTON","STANDARD"
720,"02366",26,"MA","SOUTH CARVER","PO BOX"
721,"02367",26,"MA","PLYMPTON","STANDARD"
722,"02368",26,"MA","RANDOLPH","STANDARD"
723,"02370",26,"MA","ROCKLAND","STANDARD"
724,"02375",26,"MA","SOUTH EASTON","STANDARD"
725,"02379",26,"MA","WEST BRIDGEWATER","STANDARD"
726,"02381",26,"MA","WHITE HORSE BEACH","PO BOX"
727,"02382",26,"MA","WHITMAN","STANDARD"
728,"02420",26,"MA","LEXINGTON","STANDARD"
729,"02421",26,"MA","LEXINGTON","STANDARD"
730,"02445",26,"MA","BROOKLINE","STANDARD"
731,"02446",26,"MA","BROOKLINE","STANDARD"
732,"02447",26,"MA","BROOKLINE VILLAGE","PO BOX"
733,"02451",26,"MA","WALTHAM","STANDARD"
734,"02452",26,"MA","WALTHAM","STANDARD"
735,"02453",26,"MA","WALTHAM","STANDARD"
736,"02454",26,"MA","WALTHAM","PO BOX"
737,"02455",26,"MA","NORTH WALTHAM","PO BOX"
738,"02456",26,"MA","NEW TOWN","PO BOX"
739,"02457",26,"MA","BABSON PARK","PO BOX"
740,"02458",26,"MA","NEWTON","STANDARD"
741,"02459",26,"MA","NEWTON CENTER","STANDARD"
742,"02460",26,"MA","NEWTONVILLE","STANDARD"
743,"02461",26,"MA","NEWTON HIGHLANDS","STANDARD"
744,"02462",26,"MA","NEWTON LOWER FALLS","STANDARD"
745,"02464",26,"MA","NEWTON UPPER FALLS","STANDARD"
746,"02465",26,"MA","WEST NEWTON","STANDARD"
747,"02466",26,"MA","AUBURNDALE","STANDARD"
748,"02467",26,"MA","CHESTNUT HILL","STANDARD"
749,"02468",26,"MA","WABAN","STANDARD"
750,"02471",26,"MA","WATERTOWN","PO BOX"
751,"02472",26,"MA","WATERTOWN","STANDARD"
752,"02474",26,"MA","ARLINGTON","STANDARD"
753,"02475",26,"MA","ARLINGTON HEIGHTS","PO BOX"
754,"02476",26,"MA","ARLINGTON","STANDARD"
755,"02477",26,"MA","WATERTOWN","UNIQUE"
756,"02478",26,"MA","BELMONT","STANDARD"
757,"02479",26,"MA","WAVERLEY","PO BOX"
758,"02481",26,"MA","WELLESLEY HILLS","STANDARD"
759,"02482",26,"MA","WELLESLEY","STANDARD"
760,"02492",26,"MA","NEEDHAM","STANDARD"
761,"02493",26,"MA","WESTON","STANDARD"
762,"02494",26,"MA","NEEDHAM HEIGHTS","STANDARD"
763,"02495",26,"MA","NONANTUM","PO BOX"
764,"02532",26,"MA","BUZZARDS BAY","STANDARD"
765,"02534",26,"MA","CATAUMET","PO BOX"
766,"02535",26,"MA","CHILMARK","STANDARD"
767,"02536",26,"MA","EAST FALMOUTH","STANDARD"
768,"02537",26,"MA","EAST SANDWICH","STANDARD"
769,"02538",26,"MA","EAST WAREHAM","STANDARD"
770,"02539",26,"MA","EDGARTOWN","STANDARD"
771,"02540",26,"MA","FALMOUTH","STANDARD"
772,"02541",26,"MA","FALMOUTH","PO BOX"
773,"02542",26,"MA","BUZZARDS BAY","STANDARD"
774,"02543",26,"MA","WOODS HOLE","STANDARD"
775,"02552",26,"MA","MENEMSHA","PO BOX"
776,"02553",26,"MA","MONUMENT BEACH","PO BOX"
777,"02554",26,"MA","NANTUCKET","STANDARD"
778,"02556",26,"MA","NORTH FALMOUTH","STANDARD"
779,"02557",26,"MA","OAK BLUFFS","PO BOX"
780,"02558",26,"MA","ONSET","PO BOX"
781,"02559",26,"MA","POCASSET","STANDARD"
782,"02561",26,"MA","SAGAMORE","PO BOX"
783,"02562",26,"MA","SAGAMORE BEACH","STANDARD"
784,"02563",26,"MA","SANDWICH","STANDARD"
785,"02564",26,"MA","SIASCONSET","PO BOX"
786,"02568",26,"MA","VINEYARD HAVEN","STANDARD"
787,"02571",26,"MA","WAREHAM","STANDARD"
788,"02574",26,"MA","WEST FALMOUTH","PO BOX"
789,"02575",26,"MA","WEST TISBURY","PO BOX"
790,"02576",26,"MA","WEST WAREHAM","STANDARD"
791,"02584",26,"MA","NANTUCKET","PO BOX"
792,"02601",26,"MA","HYANNIS","STANDARD"
793,"02630",26,"MA","BARNSTABLE","STANDARD"
794,"02631",26,"MA","BREWSTER","STANDARD"
795,"02632",26,"MA","CENTERVILLE","STANDARD"
796,"02633",26,"MA","CHATHAM","STANDARD"
797,"02634",26,"MA","CENTERVILLE","PO BOX"
798,"02635",26,"MA","COTUIT","STANDARD"
799,"02637",26,"MA","CUMMAQUID","PO BOX"
800,"02638",26,"MA","DENNIS","STANDARD"
801,"02639",26,"MA","DENNIS PORT","STANDARD"
802,"02641",26,"MA","EAST DENNIS","PO BOX"
803,"02642",26,"MA","EASTHAM","STANDARD"
804,"02643",26,"MA","EAST ORLEANS","PO BOX"
805,"02644",26,"MA","FORESTDALE","STANDARD"
806,"02645",26,"MA","HARWICH","STANDARD"
807,"02646",26,"MA","HARWICH PORT","STANDARD"
808,"02647",26,"MA","HYANNIS PORT","PO BOX"
809,"02648",26,"MA","MARSTONS MILLS","STANDARD"
810,"02649",26,"MA","MASHPEE","STANDARD"
811,"02650",26,"MA","NORTH CHATHAM","STANDARD"
812,"02651",26,"MA","NORTH EASTHAM","PO BOX"
813,"02652",26,"MA","NORTH TRURO","PO BOX"
814,"02653",26,"MA","ORLEANS","STANDARD"
815,"02655",26,"MA","OSTERVILLE","STANDARD"
816,"02657",26,"MA","PROVINCETOWN","STANDARD"
817,"02659",26,"MA","SOUTH CHATHAM","STANDARD"
818,"02660",26,"MA","SOUTH DENNIS","STANDARD"
819,"02661",26,"MA","SOUTH HARWICH","PO BOX"
820,"02662",26,"MA","SOUTH ORLEANS","PO BOX"
821,"02663",26,"MA","SOUTH WELLFLEET","PO BOX"
822,"02664",26,"MA","SOUTH YARMOUTH","STANDARD"
823,"02666",26,"MA","TRURO","PO BOX"
824,"02667",26,"MA","WELLFLEET","STANDARD"
825,"02668",26,"MA","WEST BARNSTABLE","STANDARD"
826,"02669",26,"MA","WEST CHATHAM","PO BOX"
827,"02670",26,"MA","WEST DENNIS","STANDARD"
828,"02671",26,"MA","WEST HARWICH","STANDARD"
829,"02672",26,"MA","WEST HYANNISPORT","PO BOX"
830,"02673",26,"MA","WEST YARMOUTH","STANDARD"
831,"02675",26,"MA","YARMOUTH PORT","STANDARD"
832,"02702",26,"MA","ASSONET","STANDARD"
833,"02703",26,"MA","ATTLEBORO","STANDARD"
834,"02712",26,"MA","CHARTLEY","PO BOX"
835,"02713",26,"MA","CUTTYHUNK","PO BOX"
836,"02714",26,"MA","DARTMOUTH","PO BOX"
837,"02715",26,"MA","DIGHTON","STANDARD"
838,"02717",26,"MA","EAST FREETOWN","STANDARD"
839,"02718",26,"MA","EAST TAUNTON","STANDARD"
840,"02719",26,"MA","FAIRHAVEN","STANDARD"
841,"02720",26,"MA","FALL RIVER","STANDARD"
842,"02721",26,"MA","FALL RIVER","STANDARD"
843,"02722",26,"MA","FALL RIVER","PO BOX"
844,"02723",26,"MA","FALL RIVER","STANDARD"
845,"02724",26,"MA","FALL RIVER","STANDARD"
846,"02725",26,"MA","SOMERSET","STANDARD"
847,"02726",26,"MA","SOMERSET","STANDARD"
848,"02738",26,"MA","MARION","STANDARD"
849,"02739",26,"MA","MATTAPOISETT","STANDARD"
850,"02740",26,"MA","NEW BEDFORD","STANDARD"
851,"02741",26,"MA","NEW BEDFORD","PO BOX"
852,"02742",26,"MA","NEW BEDFORD","PO BOX"
853,"02743",26,"MA","ACUSHNET","STANDARD"
854,"02744",26,"MA","NEW BEDFORD","STANDARD"
855,"02745",26,"MA","NEW BEDFORD","STANDARD"
856,"02746",26,"MA","NEW BEDFORD","STANDARD"
857,"02747",26,"MA","NORTH DARTMOUTH","STANDARD"
858,"02748",26,"MA","SOUTH DARTMOUTH","STANDARD"
859,"02760",26,"MA","NORTH ATTLEBORO","STANDARD"
860,"02761",26,"MA","NORTH ATTLEBORO","PO BOX"
861,"02762",26,"MA","PLAINVILLE","STANDARD"
862,"02763",26,"MA","ATTLEBORO FALLS","STANDARD"
863,"02764",26,"MA","NORTH DIGHTON","STANDARD"
864,"02766",26,"MA","NORTON","STANDARD"
865,"02767",26,"MA","RAYNHAM","STANDARD"
866,"02768",26,"MA","RAYNHAM CENTER","PO BOX"
867,"02769",26,"MA","REHOBOTH","STANDARD"
868,"02770",26,"MA","ROCHESTER","STANDARD"
869,"02771",26,"MA","SEEKONK","STANDARD"
870,"02777",26,"MA","SWANSEA","STANDARD"
871,"02779",26,"MA","BERKLEY","STANDARD"
872,"02780",26,"MA","TAUNTON","STANDARD"
873,"02790",26,"MA","WESTPORT","STANDARD"
874,"02791",26,"MA","WESTPORT POINT","PO BOX"
875,"02801",47,"RI","ADAMSVILLE","PO BOX"
876,"02802",47,"RI","ALBION","PO BOX"
877,"02804",47,"RI","ASHAWAY","STANDARD"
878,"02806",47,"RI","BARRINGTON","STANDARD"
879,"02807",47,"RI","BLOCK ISLAND","PO BOX"
880,"02808",47,"RI","BRADFORD","STANDARD"
881,"02809",47,"RI","BRISTOL","STANDARD"
882,"02812",47,"RI","CAROLINA","STANDARD"
883,"02813",47,"RI","CHARLESTOWN","STANDARD"
884,"02814",47,"RI","CHEPACHET","STANDARD"
885,"02815",47,"RI","CLAYVILLE","STANDARD"
886,"02816",47,"RI","COVENTRY","STANDARD"
887,"02817",47,"RI","WEST GREENWICH","STANDARD"
888,"02818",47,"RI","EAST GREENWICH","STANDARD"
889,"02822",47,"RI","EXETER","STANDARD"
890,"02823",47,"RI","FISKEVILLE","PO BOX"
891,"02824",47,"RI","FORESTDALE","PO BOX"
892,"02825",47,"RI","FOSTER","STANDARD"
893,"02826",47,"RI","GLENDALE","PO BOX"
894,"02827",47,"RI","GREENE","STANDARD"
895,"02828",47,"RI","GREENVILLE","STANDARD"
896,"02829",47,"RI","HARMONY","PO BOX"
897,"02830",47,"RI","HARRISVILLE","STANDARD"
898,"02831",47,"RI","HOPE","STANDARD"
899,"02832",47,"RI","HOPE VALLEY","STANDARD"
900,"02833",47,"RI","HOPKINTON","STANDARD"
901,"02835",47,"RI","JAMESTOWN","STANDARD"
902,"02836",47,"RI","KENYON","STANDARD"
903,"02837",47,"RI","LITTLE COMPTON","STANDARD"
904,"02838",47,"RI","MANVILLE","STANDARD"
905,"02839",47,"RI","MAPLEVILLE","STANDARD"
906,"02840",47,"RI","NEWPORT","STANDARD"
907,"02841",47,"RI","NEWPORT","STANDARD"
908,"02842",47,"RI","MIDDLETOWN","STANDARD"
909,"02852",47,"RI","NORTH KINGSTOWN","STANDARD"
910,"02857",47,"RI","NORTH SCITUATE","STANDARD"
911,"02858",47,"RI","OAKLAND","STANDARD"
912,"02859",47,"RI","PASCOAG","STANDARD"
913,"02860",47,"RI","PAWTUCKET","STANDARD"
914,"02861",47,"RI","PAWTUCKET","STANDARD"
915,"02862",47,"RI","PAWTUCKET","PO BOX"
916,"02863",47,"RI","CENTRAL FALLS","STANDARD"
917,"02864",47,"RI","CUMBERLAND","STANDARD"
918,"02865",47,"RI","LINCOLN","STANDARD"
919,"02871",47,"RI","PORTSMOUTH","STANDARD"
920,"02872",47,"RI","PRUDENCE ISLAND","PO BOX"
921,"02873",47,"RI","ROCKVILLE","PO BOX"
922,"02874",47,"RI","SAUNDERSTOWN","STANDARD"
923,"02875",47,"RI","SHANNOCK","STANDARD"
924,"02876",47,"RI","SLATERSVILLE","STANDARD"
925,"02877",47,"RI","SLOCUM","STANDARD"
926,"02878",47,"RI","TIVERTON","STANDARD"
927,"02879",47,"RI","WAKEFIELD","STANDARD"
928,"02880",47,"RI","WAKEFIELD","PO BOX"
929,"02881",47,"RI","KINGSTON","STANDARD"
930,"02882",47,"RI","NARRAGANSETT","STANDARD"
931,"02883",47,"RI","PEACE DALE","PO BOX"
932,"02885",47,"RI","WARREN","STANDARD"
933,"02886",47,"RI","WARWICK","STANDARD"
934,"02887",47,"RI","WARWICK","PO BOX"
935,"02888",47,"RI","WARWICK","STANDARD"
936,"02889",47,"RI","WARWICK","STANDARD"
937,"02891",47,"RI","WESTERLY","STANDARD"
938,"02892",47,"RI","WEST KINGSTON","STANDARD"
939,"02893",47,"RI","WEST WARWICK","STANDARD"
940,"02894",47,"RI","WOOD RIVER JUNCTION","STANDARD"
941,"02895",47,"RI","WOONSOCKET","STANDARD"
942,"02896",47,"RI","NORTH SMITHFIELD","STANDARD"
943,"02898",47,"RI","WYOMING","STANDARD"
944,"02901",47,"RI","PROVIDENCE","PO BOX"
945,"02902",47,"RI","PROVIDENCE","UNIQUE"
946,"02903",47,"RI","PROVIDENCE","STANDARD"
947,"02904",47,"RI","PROVIDENCE","STANDARD"
948,"02905",47,"RI","PROVIDENCE","STANDARD"
949,"02906",47,"RI","PROVIDENCE","STANDARD"
950,"02907",47,"RI","PROVIDENCE","STANDARD"
951,"02908",47,"RI","PROVIDENCE","STANDARD"
952,"02909",47,"RI","PROVIDENCE","STANDARD"
953,"02910",47,"RI","CRANSTON","STANDARD"
954,"02911",47,"RI","NORTH PROVIDENCE","STANDARD"
955,"02912",47,"RI","PROVIDENCE","UNIQUE"
956,"02914",47,"RI","EAST PROVIDENCE","STANDARD"
957,"02915",47,"RI","RIVERSIDE","STANDARD"
958,"02916",47,"RI","RUMFORD","STANDARD"
959,"02917",47,"RI","SMITHFIELD","STANDARD"
960,"02918",47,"RI","PROVIDENCE","UNIQUE"
961,"02919",47,"RI","JOHNSTON","STANDARD"
962,"02920",47,"RI","CRANSTON","STANDARD"
963,"02921",47,"RI","CRANSTON","STANDARD"
964,"02940",47,"RI","PROVIDENCE","PO BOX"
965,"03031",34,"NH","AMHERST","STANDARD"
966,"03032",34,"NH","AUBURN","STANDARD"
967,"03033",34,"NH","BROOKLINE","STANDARD"
968,"03034",34,"NH","CANDIA","STANDARD"
969,"03036",34,"NH","CHESTER","STANDARD"
970,"03037",34,"NH","DEERFIELD","STANDARD"
971,"03038",34,"NH","DERRY","STANDARD"
972,"03040",34,"NH","EAST CANDIA","PO BOX"
973,"03041",34,"NH","EAST DERRY","PO BOX"
974,"03042",34,"NH","EPPING","STANDARD"
975,"03043",34,"NH","FRANCESTOWN","STANDARD"
976,"03044",34,"NH","FREMONT","STANDARD"
977,"03045",34,"NH","GOFFSTOWN","STANDARD"
978,"03046",34,"NH","DUNBARTON","STANDARD"
979,"03047",34,"NH","GREENFIELD","STANDARD"
980,"03048",34,"NH","GREENVILLE","STANDARD"
981,"03049",34,"NH","HOLLIS","STANDARD"
982,"03051",34,"NH","HUDSON","STANDARD"
983,"03052",34,"NH","LITCHFIELD","STANDARD"
984,"03053",34,"NH","LONDONDERRY","STANDARD"
985,"03054",34,"NH","MERRIMACK","STANDARD"
986,"03055",34,"NH","MILFORD","STANDARD"
987,"03057",34,"NH","MONT VERNON","STANDARD"
988,"03060",34,"NH","NASHUA","STANDARD"
989,"03061",34,"NH","NASHUA","PO BOX"
990,"03062",34,"NH","NASHUA","STANDARD"
991,"03063",34,"NH","NASHUA","STANDARD"
992,"03064",34,"NH","NASHUA","STANDARD"
993,"03070",34,"NH","NEW BOSTON","STANDARD"
994,"03071",34,"NH","NEW IPSWICH","STANDARD"
995,"03073",34,"NH","NORTH SALEM","PO BOX"
996,"03076",34,"NH","PELHAM","STANDARD"
997,"03077",34,"NH","RAYMOND","STANDARD"
998,"03079",34,"NH","SALEM","STANDARD"
999,"03082",34,"NH","LYNDEBOROUGH","STANDARD"
1000,"03084",34,"NH","TEMPLE","STANDARD"
1001,"03086",34,"NH","WILTON","STANDARD"
1002,"03087",34,"NH","WINDHAM","STANDARD"
1003,"03101",34,"NH","MANCHESTER","STANDARD"
1004,"03102",34,"NH","MANCHESTER","STANDARD"
1005,"03103",34,"NH","MANCHESTER","STANDARD"
1006,"03104",34,"NH","MANCHESTER","STANDARD"
1007,"03105",34,"NH","MANCHESTER","PO BOX"
1008,"03106",34,"NH","HOOKSETT","STANDARD"
1009,"03108",34,"NH","MANCHESTER","PO BOX"
1010,"03109",34,"NH","MANCHESTER","STANDARD"
1011,"03110",34,"NH","BEDFORD","STANDARD"
1012,"03111",34,"NH","MANCHESTER","UNIQUE"
1013,"03215",34,"NH","WATERVILLE VALLEY","PO BOX"
1014,"03216",34,"NH","ANDOVER","STANDARD"
1015,"03217",34,"NH","ASHLAND","STANDARD"
1016,"03218",34,"NH","BARNSTEAD","STANDARD"
1017,"03220",34,"NH","BELMONT","STANDARD"
1018,"03221",34,"NH","BRADFORD","STANDARD"
1019,"03222",34,"NH","BRISTOL","STANDARD"
1020,"03223",34,"NH","CAMPTON","STANDARD"
1021,"03224",34,"NH","CANTERBURY","STANDARD"
1022,"03225",34,"NH","CENTER BARNSTEAD","STANDARD"
1023,"03226",34,"NH","CENTER HARBOR","STANDARD"
1024,"03227",34,"NH","CENTER SANDWICH","STANDARD"
1025,"03229",34,"NH","CONTOOCOOK","STANDARD"
1026,"03230",34,"NH","DANBURY","STANDARD"
